index,end_of_day_return
9000,-1.0
9001,1.0
9002,1.0
9003,1.0
9004,1.0
9005,1.0
9006,1.0
9007,1.0
9008,-1.0
9009,-1.0
9010,1.0
9011,-1.0
9012,1.0
9013,1.0
9014,1.0
9015,-1.0
9016,1.0
9017,1.0
9018,1.0
9019,-1.0
9020,1.0
9021,1.0
9022,1.0
9023,-1.0
9024,1.0
9025,1.0
9026,-1.0
9027,1.0
9028,1.0
9029,1.0
9030,-1.0
9031,1.0
9032,-1.0
9033,-1.0
9034,1.0
9035,-1.0
9036,-1.0
9037,1.0
9038,1.0
9039,1.0
9040,1.0
9041,-1.0
9042,-1.0
9043,-1.0
9044,1.0
9045,-1.0
9046,1.0
9047,-1.0
9048,1.0
9049,1.0
9050,1.0
9051,1.0
9052,-1.0
9053,1.0
9054,-1.0
9055,1.0
9056,1.0
9057,1.0
9058,1.0
9059,1.0
9060,1.0
9061,1.0
9062,-1.0
9063,1.0
9064,1.0
9065,1.0
9066,1.0
9067,-1.0
9068,-1.0
9069,-1.0
9070,-1.0
9071,-1.0
9072,-1.0
9073,-1.0
9074,-1.0
9075,1.0
9076,-1.0
9077,1.0
9078,1.0
9079,1.0
9080,1.0
9081,1.0
9082,-1.0
9083,1.0
9084,1.0
9085,-1.0
9086,-1.0
9087,-1.0
9088,1.0
9089,1.0
9090,1.0
9091,-1.0
9092,1.0
9093,1.0
9094,-1.0
9095,1.0
9096,1.0
9097,1.0
9098,1.0
9099,1.0
9100,1.0
9101,-1.0
9102,1.0
9103,-1.0
9104,1.0
9105,1.0
9106,1.0
9107,-1.0
9108,-1.0
9109,1.0
9110,-1.0
9111,-1.0
9112,-1.0
9113,-1.0
9114,-1.0
9115,-1.0
9116,1.0
9117,1.0
9118,1.0
9119,-1.0
9120,-1.0
9121,1.0
9122,1.0
9123,-1.0
9124,-1.0
9125,-1.0
9126,-1.0
9127,-1.0
9128,-1.0
9129,-1.0
9130,1.0
9131,-1.0
9132,1.0
9133,-1.0
9134,1.0
9135,1.0
9136,1.0
9137,1.0
9138,1.0
9139,-1.0
9140,-1.0
9141,-1.0
9142,1.0
9143,-1.0
9144,1.0
9145,1.0
9146,1.0
9147,1.0
9148,1.0
9149,1.0
9150,1.0
9151,1.0
9152,-1.0
9153,-1.0
9154,1.0
9155,1.0
9156,1.0
9157,-1.0
9158,-1.0
9159,-1.0
9160,1.0
9161,-1.0
9162,1.0
9163,-1.0
9164,-1.0
9165,1.0
9166,1.0
9167,1.0
9168,1.0
9169,1.0
9170,1.0
9171,1.0
9172,1.0
9173,-1.0
9174,1.0
9175,1.0
9176,-1.0
9177,1.0
9178,-1.0
9179,-1.0
9180,-1.0
9181,1.0
9182,1.0
9183,-1.0
9184,-1.0
9185,-1.0
9186,-1.0
9187,1.0
9188,1.0
9189,1.0
9190,-1.0
9191,1.0
9192,-1.0
9193,1.0
9194,-1.0
9195,1.0
9196,-1.0
9197,1.0
9198,1.0
9199,-1.0
9200,-1.0
9201,1.0
9202,1.0
9203,1.0
9204,1.0
9205,-1.0
9206,-1.0
9207,1.0
9208,-1.0
9209,1.0
9210,-1.0
9211,1.0
9212,1.0
9213,-1.0
9214,1.0
9215,-1.0
9216,-1.0
9217,1.0
9218,1.0
9219,1.0
9220,1.0
9221,1.0
9222,1.0
9223,1.0
9224,1.0
9225,-1.0
9226,1.0
9227,1.0
9228,1.0
9229,1.0
9230,1.0
9231,1.0
9232,-1.0
9233,1.0
9234,-1.0
9235,1.0
9236,1.0
9237,1.0
9238,-1.0
9239,-1.0
9240,1.0
9241,1.0
9242,1.0
9243,1.0
9244,1.0
9245,-1.0
9246,-1.0
9247,1.0
9248,-1.0
9249,-1.0
9250,1.0
9251,1.0
9252,-1.0
9253,1.0
9254,1.0
9255,-1.0
9256,1.0
9257,-1.0
9258,-1.0
9259,1.0
9260,-1.0
9261,-1.0
9262,1.0
9263,-1.0
9264,1.0
9265,1.0
9266,1.0
9267,1.0
9268,-1.0
9269,-1.0
9270,1.0
9271,1.0
9272,-1.0
9273,1.0
9274,-1.0
9275,1.0
9276,-1.0
9277,-1.0
9278,1.0
9279,1.0
9280,1.0
9281,-1.0
9282,1.0
9283,1.0
9284,1.0
9285,1.0
9286,1.0
9287,-1.0
9288,1.0
9289,-1.0
9290,-1.0
9291,1.0
9292,1.0
9293,1.0
9294,-1.0
9295,-1.0
9296,-1.0
9297,1.0
9298,-1.0
9299,1.0
9300,1.0
9301,-1.0
9302,-1.0
9303,-1.0
9304,-1.0
9305,1.0
9306,1.0
9307,1.0
9308,1.0
9309,-1.0
9310,1.0
9311,1.0
9312,-1.0
9313,1.0
9314,1.0
9315,-1.0
9316,1.0
9317,1.0
9318,1.0
9319,1.0
9320,-1.0
9321,1.0
9322,1.0
9323,1.0
9324,1.0
9325,1.0
9326,-1.0
9327,1.0
9328,1.0
9329,-1.0
9330,1.0
9331,1.0
9332,-1.0
9333,-1.0
9334,1.0
9335,-1.0
9336,1.0
9337,1.0
9338,1.0
9339,-1.0
9340,-1.0
9341,1.0
9342,-1.0
9343,1.0
9344,-1.0
9345,-1.0
9346,1.0
9347,1.0
9348,1.0
9349,1.0
9350,1.0
9351,1.0
9352,1.0
9353,-1.0
9354,1.0
9355,1.0
9356,1.0
9357,-1.0
9358,-1.0
9359,-1.0
9360,1.0
9361,-1.0
9362,-1.0
9363,1.0
9364,-1.0
9365,1.0
9366,1.0
9367,1.0
9368,-1.0
9369,-1.0
9370,1.0
9371,1.0
9372,1.0
9373,1.0
9374,1.0
9375,1.0
9376,-1.0
9377,-1.0
9378,1.0
9379,1.0
9380,-1.0
9381,1.0
9382,-1.0
9383,1.0
9384,-1.0
9385,-1.0
9386,1.0
9387,-1.0
9388,1.0
9389,1.0
9390,1.0
9391,1.0
9392,1.0
9393,1.0
9394,1.0
9395,-1.0
9396,-1.0
9397,-1.0
9398,1.0
9399,-1.0
9400,1.0
9401,-1.0
9402,1.0
9403,-1.0
9404,1.0
9405,1.0
9406,1.0
9407,1.0
9408,-1.0
9409,1.0
9410,-1.0
9411,-1.0
9412,-1.0
9413,1.0
9414,-1.0
9415,-1.0
9416,1.0
9417,-1.0
9418,1.0
9419,1.0
9420,1.0
9421,1.0
9422,1.0
9423,1.0
9424,1.0
9425,1.0
9426,1.0
9427,1.0
9428,-1.0
9429,-1.0
9430,1.0
9431,-1.0
9432,1.0
9433,-1.0
9434,-1.0
9435,-1.0
9436,-1.0
9437,-1.0
9438,-1.0
9439,1.0
9440,-1.0
9441,1.0
9442,-1.0
9443,1.0
9444,1.0
9445,1.0
9446,1.0
9447,1.0
9448,-1.0
9449,1.0
9450,1.0
9451,-1.0
9452,-1.0
9453,1.0
9454,1.0
9455,-1.0
9456,1.0
9457,-1.0
9458,1.0
9459,1.0
9460,-1.0
9461,1.0
9462,-1.0
9463,-1.0
9464,1.0
9465,1.0
9466,1.0
9467,1.0
9468,-1.0
9469,1.0
9470,1.0
9471,-1.0
9472,-1.0
9473,1.0
9474,-1.0
9475,1.0
9476,1.0
9477,1.0
9478,1.0
9479,1.0
9480,1.0
9481,-1.0
9482,1.0
9483,1.0
9484,1.0
9485,-1.0
9486,1.0
9487,1.0
9488,-1.0
9489,1.0
9490,-1.0
9491,-1.0
9492,1.0
9493,1.0
9494,1.0
9495,-1.0
9496,-1.0
9497,-1.0
9498,-1.0
9499,1.0
9500,1.0
9501,-1.0
9502,1.0
9503,-1.0
9504,1.0
9505,1.0
9506,-1.0
9507,-1.0
9508,1.0
9509,1.0
9510,-1.0
9511,-1.0
9512,-1.0
9513,1.0
9514,1.0
9515,1.0
9516,1.0
9517,-1.0
9518,-1.0
9519,-1.0
9520,-1.0
9521,1.0
9522,-1.0
9523,1.0
9524,1.0
9525,-1.0
9526,1.0
9527,1.0
9528,1.0
9529,1.0
9530,-1.0
9531,1.0
9532,1.0
9533,-1.0
9534,-1.0
9535,1.0
9536,-1.0
9537,1.0
9538,1.0
